index,customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly
179,0280-XJGEX,1,Male,0,0,0,49,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),103.7
180,0281-CNTZX,0,Male,0,1,0,63,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),19.95
181,0282-NVSJS,0,Female,1,1,1,12,0,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed_check,29.3
182,0285-INHLN,0,Male,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit_card_(automatic),54.75
183,0289-IVARM,0,Female,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic_check,60.55
184,0292-WEGCH,0,Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,86.2
185,0295-PPHDO,1,Male,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,95.45
186,0295-QVKPB,0,Male,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit_card_(automatic),63.95
187,0297-RBCSG,0,Male,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,One_year,1,Bank_transfer_(automatic),65.35
188,0298-XACET,0,Male,0,1,1,52,0,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,No,Two_year,0,Mailed_check,50.2
189,0301-FIDRB,0,Female,0,1,1,72,0,No_phone_service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),63.8
190,0301-KOBTQ,0,Male,0,0,0,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),20.05
191,0302-JOIVN,1,Female,0,1,0,8,1,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic_check,101.15
192,0303-UNCIP,0,Male,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One_year,0,Mailed_check,65.0
193,0303-WMMRN,0,Male,0,0,0,5,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,19.25
194,0305-SQECB,0,Female,0,0,1,11,0,No_phone_service,DSL,Yes,No,No,Yes,No,No,One_year,1,Mailed_check,36.05
195,0306-JAELE,1,Male,0,0,0,5,1,No,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,96.1
196,0307-BCOPK,0,Female,0,0,0,16,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.05
197,0308-GIQJT,0,Male,1,0,0,71,1,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,One_year,0,Bank_transfer_(automatic),105.75
198,0308-IVGOK,0,Female,0,0,0,11,0,No_phone_service,DSL,No,Yes,Yes,Yes,No,No,One_year,1,Credit_card_(automatic),40.4
199,0310-MVLET,1,Female,0,1,1,61,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,99.15
200,0310-SUCIN,0,Female,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),84.8
201,0310-VQXAM,0,Male,0,0,0,9,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.85
202,0311-QYWSS,0,Female,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic_check,49.45
203,0311-UNPFF,1,Female,0,0,0,26,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),88.8
204,0314-TKOSI,0,Female,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed_check,55.15
205,0315-LVCRK,0,Male,0,0,0,11,1,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic_check,84.8
206,0318-QUUOB,1,Male,0,1,0,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,80.55
207,0318-ZOPWS,0,Female,0,1,0,49,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),20.15
208,0319-QZTCO,0,Female,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Credit_card_(automatic),58.7
209,0320-DWVTU,0,Female,0,0,0,53,1,No,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,Two_year,0,Mailed_check,99.5
210,0320-JDNQG,1,Male,0,1,1,23,1,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,99.85
211,0322-CHQRU,1,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic_check,45.35
212,0322-YINQP,1,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed_check,48.55
213,0323-XWWTN,0,Male,0,0,1,3,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,26.4
214,0324-BRPCJ,1,Female,1,1,0,68,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,100.2
215,0325-XBFAC,1,Male,0,0,0,8,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,94.7
216,0326-VDYXE,0,Female,0,1,0,70,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,97.65
217,0327-WFZSY,0,Male,0,1,1,39,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,0,Electronic_check,100.0
218,0328-GRPMV,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,70.1
220,0329-GTIAJ,1,Female,0,0,0,3,1,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,97.9
221,0330-BGYZE,0,Male,0,1,0,60,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,0,Bank_transfer_(automatic),102.5
222,0330-IVZHA,1,Female,0,1,0,5,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Electronic_check,69.95
223,0334-GDDSO,1,Male,1,0,0,3,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,81.35
224,0334-ZFJSR,0,Female,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One_year,1,Credit_card_(automatic),66.05
225,0336-KXKFK,0,Male,0,0,0,72,0,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),61.2
226,0336-PIKEI,0,Male,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two_year,0,Bank_transfer_(automatic),74.4
227,0337-CNPZE,1,Female,0,0,0,41,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,106.3
228,0343-QLUZP,0,Male,0,0,0,60,0,No_phone_service,DSL,Yes,Yes,Yes,No,No,No,Two_year,0,Bank_transfer_(automatic),39.6
229,0345-HKJVM,1,Female,0,0,0,6,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic_check,89.3
230,0345-XMMUG,0,Female,0,1,0,46,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),108.9
231,0347-UBKUZ,0,Female,0,0,0,15,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.9
232,0348-SDKOL,1,Female,0,1,0,58,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit_card_(automatic),102.1
233,0354-VXMJC,0,Male,0,1,1,23,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.6
234,0354-WYROK,1,Female,1,1,1,31,1,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,98.9
235,0356-ERHVT,0,Male,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),45.9
236,0356-OBMAC,0,Female,1,0,0,56,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,No,Two_year,1,Bank_transfer_(automatic),99.9
237,0357-NVCRI,0,Female,0,0,1,25,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),20.05
238,0361-HJRDX,0,Female,0,0,0,68,0,No_phone_service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Credit_card_(automatic),64.35
239,0362-RAOQO,0,Female,0,0,0,40,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.65
240,0362-ZBZWJ,1,Male,0,0,0,36,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,84.9
241,0363-QJVFX,1,Male,0,0,0,32,1,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit_card_(automatic),108.15
242,0363-SVHYR,0,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),86.85
243,0365-BZUWY,0,Male,0,1,0,17,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,102.55
244,0365-GXEZS,0,Male,0,1,0,18,1,No,Fiber_optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic_check,78.2
245,0365-TRTPY,0,Female,0,0,0,37,1,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank_transfer_(automatic),91.2
246,0366-NQSHS,0,Male,0,0,0,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.35
247,0369-ZGOVK,0,Female,0,1,1,28,1,No,Fiber_optic,No,No,No,No,No,No,One_year,1,Bank_transfer_(automatic),70.4
248,0373-AIVNJ,0,Male,0,0,0,9,0,No_phone_service,DSL,Yes,Yes,Yes,No,No,No,One_year,0,Mailed_check,39.55
249,0374-AACSZ,0,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic_check,50.15
250,0374-FIUCA,0,Male,0,1,0,65,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),20.4
251,0374-IOEGQ,0,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic_check,44.6
252,0375-HVGXO,1,Female,0,0,0,1,0,No_phone_service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,34.7
253,0376-OIWME,0,Male,0,1,0,36,1,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,93.6
254,0376-YMCJC,1,Male,0,0,0,23,1,Yes,Fiber_optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic_check,90.6
255,0377-JBKKT,0,Male,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed_check,57.95
256,0378-CJKPV,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Credit_card_(automatic),112.1
257,0378-NHQXU,1,Female,0,1,1,17,1,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic_check,88.25
258,0378-TOVMS,1,Female,0,0,0,3,1,No,Fiber_optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic_check,85.8
259,0378-XSZPU,1,Male,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,One_year,0,Credit_card_(automatic),60.3
260,0379-DJQHR,0,Male,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two_year,0,Credit_card_(automatic),81.35
261,0380-NEAVX,0,Male,1,0,0,34,1,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,1,Electronic_check,99.85
262,0380-ZCSBI,0,Male,0,0,0,10,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),20.0
263,0383-CLDDA,0,Female,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),85.35
264,0384-LPITE,0,Male,0,0,0,40,0,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,One_year,0,Credit_card_(automatic),62.05
265,0384-RVBPI,0,Male,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Credit_card_(automatic),64.4
266,0386-CWRGM,0,Female,0,1,1,46,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.4
267,0388-EOPEX,1,Female,0,1,0,2,1,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic_check,74.4
268,0390-DCFDQ,1,Female,1,1,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,70.45
269,0392-BZIUW,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,1,Credit_card_(automatic),105.0
270,0394-YONDK,0,Male,0,1,1,70,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),25.15
271,0396-HUJBP,0,Female,0,0,0,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.3
272,0396-UKGAI,0,Male,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank_transfer_(automatic),55.3
273,0396-YCHWO,0,Male,0,1,0,36,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,95.4
274,0397-GZBBC,1,Male,1,1,0,59,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),93.85
275,0397-ZXWQF,0,Male,0,0,0,67,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),20.5
276,0401-WDBXM,0,Male,0,1,1,72,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,1,Bank_transfer_(automatic),105.55
277,0402-CQAJN,1,Female,0,0,0,37,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),101.9
278,0402-OAMEN,0,Female,0,1,1,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),24.45
279,0404-AHASP,0,Male,0,1,0,72,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.7
280,0404-SWRVG,1,Male,0,0,0,3,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,74.4
281,0406-BPDVR,1,Female,1,1,0,54,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,1,Credit_card_(automatic),101.5
282,0407-BDJKB,1,Male,0,1,0,60,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic_check,95.75
283,0409-WTMPL,0,Female,0,1,0,58,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,1,Credit_card_(automatic),110.65
284,0410-IPFTY,0,Female,0,1,0,31,1,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),83.85
285,0411-EZJZE,0,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,60.25
286,0412-UCCNP,0,Male,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,Two_year,1,Electronic_check,59.2
287,0415-MOSGF,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed_check,44.4
288,0419-YAAPX,0,Male,0,1,0,49,1,No,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit_card_(automatic),85.3
289,0420-BWTPW,1,Male,0,0,1,8,0,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed_check,25.5
290,0420-HLGXF,0,Female,1,0,0,39,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,99.75
291,0420-TXVSG,0,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two_year,1,Credit_card_(automatic),66.1
292,0422-OHQHQ,0,Female,0,1,1,15,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.55
293,0422-UXFAP,0,Female,0,1,0,51,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,98.85
294,0423-UDIJQ,0,Male,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed_check,49.2
295,0426-TIRNE,1,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.9
296,0428-AXXLJ,0,Male,0,0,0,25,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Bank_transfer_(automatic),19.5
297,0428-IKYCP,0,Male,0,1,0,22,1,No,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank_transfer_(automatic),87.0
298,0430-IHCDJ,0,Male,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic_check,49.0
299,0431-APWVY,1,Female,0,1,1,28,1,No,Fiber_optic,No,No,No,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),90.1
300,0432-CAJZV,0,Male,0,0,0,3,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed_check,90.7
301,0434-CSFON,0,Female,0,1,0,47,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,100.5
302,0436-TWFFZ,0,Female,0,0,0,67,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Mailed_check,85.25
303,0439-IFYUN,0,Female,1,0,0,18,1,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,74.7
304,0440-EKDCF,0,Male,0,1,0,62,1,No,DSL,No,Yes,Yes,Yes,No,No,Two_year,1,Credit_card_(automatic),60.15
305,0440-MOGPM,0,Female,0,0,0,41,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One_year,1,Electronic_check,80.55
306,0440-QEXBZ,0,Female,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,50.15
307,0440-UEDAI,0,Female,0,0,0,53,1,No,Fiber_optic,No,Yes,Yes,Yes,No,Yes,One_year,1,Credit_card_(automatic),94.45
308,0442-TDYUO,0,Male,0,1,0,48,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,20.05
309,0442-ZXKVS,0,Female,1,1,0,54,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),115.6
310,0447-BEMNG,1,Female,0,1,0,48,0,No_phone_service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),45.3
311,0447-RXSGD,0,Male,0,0,0,24,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),99.65
313,0454-OKRCT,0,Male,0,0,0,33,1,No,Fiber_optic,No,Yes,No,Yes,No,No,Two_year,0,Bank_transfer_(automatic),80.6
314,0455-ENTCR,0,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two_year,0,Electronic_check,85.25
315,0455-XFASS,0,Female,0,1,1,3,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,69.55
316,0458-HEUZG,0,Female,0,0,0,13,0,No_phone_service,DSL,No,No,Yes,Yes,No,No,Two_year,0,Mailed_check,35.4
317,0459-SPZHJ,0,Male,0,1,1,63,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two_year,0,Credit_card_(automatic),83.5
318,0461-CVKMU,1,Female,0,1,1,23,1,No,Fiber_optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic_check,83.8
319,0463-TXOAK,0,Male,0,0,1,52,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),25.6
320,0463-WZZKO,0,Male,0,0,0,3,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Credit_card_(automatic),20.75
321,0463-ZSDNT,0,Male,0,0,0,10,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),56.75
322,0464-WJTKO,0,Female,0,1,1,72,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),20.1
323,0468-YRPXN,0,Male,0,0,0,29,1,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit_card_(automatic),98.8
324,0471-ARVMX,0,Female,1,1,0,62,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,104.85
325,0471-LVHGK,1,Male,0,1,0,41,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,73.0
326,0475-RIJEP,1,Male,0,0,0,43,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,77.85
327,0479-HMSWA,0,Female,0,0,1,26,1,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,105.45
328,0480-BIXDE,0,Female,0,1,0,19,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,96.8
329,0480-KYJVA,0,Female,0,1,1,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),24.25
330,0481-SUMCB,0,Female,1,0,0,45,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),102.15
331,0484-FFVBJ,0,Male,0,0,0,32,1,No,DSL,No,No,No,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),64.85
332,0484-JPBRU,0,Male,0,0,0,41,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Bank_transfer_(automatic),25.25
333,0485-ZBSLN,0,Male,0,1,1,65,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),24.75
334,0486-HECZI,1,Male,0,1,0,55,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic_check,96.75
335,0486-LGCCH,0,Male,0,1,1,11,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.65
336,0487-CRLZF,0,Female,0,0,0,49,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),74.45
337,0487-RPVUM,0,Male,0,1,0,61,1,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,0,Bank_transfer_(automatic),99.4
338,0487-VVUVK,0,Male,0,1,1,25,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,19.15
339,0488-GSLFR,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,69.5
340,0489-WMEMG,0,Female,0,0,1,23,1,No,DSL,No,No,No,Yes,No,No,One_year,1,Electronic_check,49.45
341,0491-KAPQG,0,Male,0,0,0,21,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,73.7
342,0495-RVCBF,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,79.7
343,0495-ZBNGW,1,Male,1,1,0,5,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Bank_transfer_(automatic),79.9
344,0496-AHOOK,0,Male,0,1,0,24,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One_year,0,Bank_transfer_(automatic),74.4
345,0504-HHAPI,1,Female,1,0,0,27,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit_card_(automatic),88.3
346,0505-SPOOW,0,Female,0,1,0,70,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.8
347,0506-LVNGN,1,Female,1,0,0,5,1,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Credit_card_(automatic),75.55
348,0506-YLVKJ,0,Male,0,1,1,46,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,20.2
349,0508-OOLTO,0,Female,0,1,1,2,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,71.65
350,0508-SQWPL,0,Female,0,1,1,57,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),20.1
352,0511-JTEOY,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,71.1
353,0512-FLFDW,0,Female,1,1,0,60,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Credit_card_(automatic),100.5
354,0513-RBGPE,0,Male,0,1,1,37,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two_year,1,Credit_card_(automatic),62.8
355,0515-YPMCW,1,Male,0,0,1,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,70.45
356,0516-OOHAR,0,Male,0,1,1,28,1,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,0,Bank_transfer_(automatic),100.35
357,0516-QREYC,0,Female,1,0,0,24,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.3
358,0516-UXRMT,0,Female,0,0,0,62,1,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,One_year,1,Electronic_check,92.05
